event_date,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,longitude,latitude,is_rainfall_induced,Landslide_date,start_date_1d,start_date_3d,start_date_7d,recordid,fixed_accuracy
2017-06-05 13:34:00,25.0,landslide,rain,small,above_road,75.46743478,34.27703802,1,2017-06-05,2017-06-04,2017-06-02,2017-05-29,177,10
2017-05-31 13:34:00,5.0,landslide,Unknown,small,above_road,-121.6697643,37.74061109,0,2017-05-31,2017-05-30,2017-05-28,2017-05-24,178,10
2017-06-27 13:20:00,5.0,rock_fall,Unknown,medium,above_road,-122.8035956,43.20953132,0,2017-06-27,2017-06-26,2017-06-24,2017-06-20,179,10
2017-05-27 13:34:00,1.0,landslide,rain,medium,mine,80.26097734,16.28332586,1,2017-05-27,2017-05-26,2017-05-24,2017-05-20,180,10
2017-05-19 20:14:00,5.0,rock_fall,Unknown,small,above_road,-105.4935275,38.45256863,0,2017-05-19,2017-05-18,2017-05-16,2017-05-12,181,10
2017-06-29 13:20:00,250.0,mudslide,rain,medium,natural_slope,72.45209341,41.25565464,1,2017-06-29,2017-06-28,2017-06-26,2017-06-22,182,10
2017-05-24 20:14:00,5.0,landslide,Unknown,small,above_road,-111.5601178,39.13679306,0,2017-05-24,2017-05-23,2017-05-21,2017-05-17,183,10
2016-08-10 19:22:00,1.0,landslide,continuous_rain,small,above_road,80.237218,30.070512,1,2016-08-10,2016-08-09,2016-08-07,2016-08-03,184,10
2016-08-17 12:40:00,5.0,landslide,construction,small,engineered_slope,-2.48863,53.702353,0,2016-08-17,2016-08-16,2016-08-14,2016-08-10,185,10
2016-08-19 17:15:00,5.0,mudslide,downpour,very_large,urban,106.801076,-6.311708,1,2016-08-19,2016-08-18,2016-08-16,2016-08-12,186,10
2017-06-26 13:20:00,10.0,landslide,downpour,medium,above_road,93.20266204,24.21988831,1,2017-06-26,2017-06-25,2017-06-23,2017-06-19,187,10
2017-05-28 13:34:00,25.0,rock_fall,rain,small,above_road,121.7334279,24.89456743,1,2017-05-28,2017-05-27,2017-05-25,2017-05-21,188,10
2016-08-09 13:37:00,5.0,landslide,rain,small,above_road,86.1804,27.6835,1,2016-08-09,2016-08-08,2016-08-06,2016-08-02,189,10
2017-06-10 13:27:00,5.0,mudslide,rain,medium,urban,-100.6903727,17.1523721,1,2017-06-10,2017-06-09,2017-06-07,2017-06-03,190,10
2017-05-12 13:28:00,1.0,mudslide,rain,small,Unknown,-111.650935,40.48808507,1,2017-05-12,2017-05-11,2017-05-09,2017-05-05,191,10
2017-06-01 13:34:00,5.0,landslide,rain,small,above_road,76.8694278,11.34165808,1,2017-06-01,2017-05-31,2017-05-29,2017-05-25,192,10
2017-05-28 13:34:00,5.0,mudslide,snowfall_snowmelt,large,natural_slope,71.27547914,39.19779968,0,2017-05-28,2017-05-27,2017-05-25,2017-05-21,193,10
2017-05-29 13:34:00,5.0,landslide,continuous_rain,small,below_road,93.61589869,22.65620215,1,2017-05-29,2017-05-28,2017-05-26,2017-05-22,194,10
2017-05-20 20:14:00,1.0,landslide,other,medium,urban,43.39854621,41.83695379,0,2017-05-20,2017-05-19,2017-05-17,2017-05-13,195,10
2017-06-21 18:51:00,5.0,landslide,rain,small,above_road,75.37123,32.62803,1,2017-06-21,2017-06-20,2017-06-18,2017-06-14,196,10
2017-06-24 13:10:00,10.0,landslide,rain,medium,above_road,98.92090376,29.71492436,1,2017-06-24,2017-06-23,2017-06-21,2017-06-17,197,10
2017-05-29 13:34:00,5.0,landslide,Unknown,small,above_road,-116.6803679,46.59738913,0,2017-05-29,2017-05-28,2017-05-26,2017-05-22,198,10
2017-06-04 13:34:00,50.0,landslide,continuous_rain,medium,natural_slope,92.94670614,25.15246863,1,2017-06-04,2017-06-03,2017-06-01,2017-05-28,199,10
2016-08-13 19:22:00,25.0,landslide,continuous_rain,medium,above_road,116.732231,24.725938,1,2016-08-13,2016-08-12,2016-08-10,2016-08-06,200,10
2017-06-27 13:20:00,5.0,landslide,downpour,medium,above_road,93.18182448,24.30415689,1,2017-06-27,2017-06-26,2017-06-24,2017-06-20,201,10
2017-05-20 20:14:00,5.0,landslide,Unknown,medium,above_road,79.56163208,30.56504675,0,2017-05-20,2017-05-19,2017-05-17,2017-05-13,202,10
2016-08-15 19:22:00,25.0,landslide,rain,small,above_road,78.412784,31.581485,1,2016-08-15,2016-08-14,2016-08-12,2016-08-08,203,10
2016-08-16 12:40:00,25.0,landslide,other,small,Unknown,95.399897,26.88161,0,2016-08-16,2016-08-15,2016-08-13,2016-08-09,204,10
2017-05-20 20:14:00,25.0,landslide,rain,large,natural_slope,79.49231617,30.73315585,1,2017-05-20,2017-05-19,2017-05-17,2017-05-13,205,10
2017-05-24 20:14:00,10.0,landslide,mining,medium,mine,67.458172,30.02715,0,2017-05-24,2017-05-23,2017-05-21,2017-05-17,206,10
2017-06-21 13:15:00,25.0,landslide,downpour,medium,natural_slope,75.23162006,33.63251807,1,2017-06-21,2017-06-20,2017-06-18,2017-06-14,207,10
2017-05-22 20:14:00,1.0,rock_fall,Unknown,small,above_road,-80.960781,37.335787,0,2017-05-22,2017-05-21,2017-05-19,2017-05-15,208,10
2017-06-19 13:15:00,5.0,rock_fall,rain,small,above_road,18.36915952,-34.06995509,1,2017-06-19,2017-06-18,2017-06-16,2017-06-12,209,10
2017-06-12 13:27:00,5.0,landslide,rain,small,above_road,74.66018578,13.90074546,1,2017-06-12,2017-06-11,2017-06-09,2017-06-05,210,10
2017-05-25 20:14:00,5.0,landslide,Unknown,medium,urban,80.15402093,6.519724975,0,2017-05-25,2017-05-24,2017-05-22,2017-05-18,211,10
2016-08-18 12:40:00,5.0,mudslide,rain,medium,urban,70.56256,39.978954,1,2016-08-18,2016-08-17,2016-08-15,2016-08-11,212,10
2017-06-12 18:03:00,25.0,rock_fall,Unknown,medium,above_road,-119.710017,37.72438031,0,2017-06-12,2017-06-11,2017-06-09,2017-06-05,213,10
2017-06-13 13:27:00,25.0,landslide,rain,medium,above_road,120.5927163,0.744821843,1,2017-06-13,2017-06-12,2017-06-10,2017-06-06,214,10
2017-05-21 20:14:00,10.0,rock_fall,Unknown,small,above_road,-105.3475523,40.43368578,0,2017-05-21,2017-05-20,2017-05-18,2017-05-14,215,10
2017-06-08 13:27:00,5.0,landslide,rain,small,above_road,-120.3239812,38.76361817,1,2017-06-08,2017-06-07,2017-06-05,2017-06-01,216,10
2017-05-24 20:14:00,5.0,landslide,continuous_rain,medium,above_road,123.2109112,9.309786719,1,2017-05-24,2017-05-23,2017-05-21,2017-05-17,217,10
2017-05-28 13:34:00,10.0,landslide,rain,medium,natural_slope,118.8014459,9.94928114,1,2017-05-28,2017-05-27,2017-05-25,2017-05-21,218,10
2017-06-09 13:27:00,5.0,mudslide,rain,small,above_road,-119.1365358,53.98572214,1,2017-06-09,2017-06-08,2017-06-06,2017-06-02,219,10
2017-05-28 13:34:00,1.0,landslide,Unknown,small,above_road,-122.5511059,47.25158303,0,2017-05-28,2017-05-27,2017-05-25,2017-05-21,220,10
2017-06-03 13:20:00,50.0,landslide,continuous_rain,medium,natural_slope,91.8949662,23.86469956,1,2017-06-03,2017-06-02,2017-05-31,2017-05-27,221,10
2017-05-23 20:14:00,1.0,mudslide,rain,medium,natural_slope,110.7318885,27.63630585,1,2017-05-23,2017-05-22,2017-05-20,2017-05-16,222,10
2017-06-06 13:27:00,5.0,landslide,rain,small,natural_slope,79.31958144,30.33597362,1,2017-06-06,2017-06-05,2017-06-03,2017-05-30,223,10
2016-08-09 13:37:00,50.0,landslide,flooding,large,natural_slope,82.2896,29.48,0,2016-08-09,2016-08-08,2016-08-06,2016-08-02,224,10
2017-05-29 13:34:00,10.0,rock_fall,Unknown,small,above_road,-82.46374308,37.54560113,0,2017-05-29,2017-05-28,2017-05-26,2017-05-22,225,10
2016-08-16 12:40:00,5.0,landslide,rain,medium,above_road,79.451264,29.350849,1,2016-08-16,2016-08-15,2016-08-13,2016-08-09,226,10
2017-06-30 13:20:00,10.0,landslide,downpour,small,above_road,103.0563058,26.74386788,1,2017-06-30,2017-06-29,2017-06-27,2017-06-23,227,10
2017-06-11 13:27:00,5.0,landslide,rain,medium,above_road,74.41606625,14.42827957,1,2017-06-11,2017-06-10,2017-06-08,2017-06-04,228,10
2017-06-12 13:27:00,10.0,landslide,rain,small,above_road,74.6246332,13.87803507,1,2017-06-12,2017-06-11,2017-06-09,2017-06-05,229,10
2017-06-02 04:00:00,5.0,landslide,Unknown,small,above_road,31.37246273,30.0283327,0,2017-06-02,2017-06-01,2017-05-30,2017-05-26,230,10
2017-06-21 13:15:00,5.0,landslide,Unknown,small,natural_slope,-113.9595385,46.29169767,0,2017-06-21,2017-06-20,2017-06-18,2017-06-14,231,10
2017-06-05 13:34:00,10.0,landslide,rain,medium,urban,88.2667225,26.9653186,1,2017-06-05,2017-06-04,2017-06-02,2017-05-29,232,10
2017-06-21 13:15:00,1.0,landslide,rain,small,natural_slope,74.93828041,33.01739981,1,2017-06-21,2017-06-20,2017-06-18,2017-06-14,233,10
2017-06-18 13:15:00,5.0,landslide,downpour,small,natural_slope,-80.35294788,44.51447151,1,2017-06-18,2017-06-17,2017-06-15,2017-06-11,234,10
2016-10-31 14:24:00,5.0,mudslide,leaking_pipe,small,above_road,30.280797,-29.542639,0,2016-10-31,2016-10-30,2016-10-28,2016-10-24,235,10
2016-08-11 19:22:00,5.0,landslide,flooding,small,above_road,-92.2696,44.451126,0,2016-08-11,2016-08-10,2016-08-08,2016-08-04,236,10
2017-05-20 13:34:00,5.0,landslide,rain,very_large,above_road,-121.4323838,35.86562803,1,2017-05-20,2017-05-19,2017-05-17,2017-05-13,237,10
2016-01-23 14:31:00,5.0,landslide,Unknown,Unknown,above_road,-122.877,45.9951,0,2016-01-23,2016-01-22,2016-01-20,2016-01-16,238,10
2017-06-13 18:48:00,10.0,landslide,downpour,large,natural_slope,92.15898865,22.65242372,1,2017-06-13,2017-06-12,2017-06-10,2017-06-06,239,10
2016-08-16 12:40:00,5.0,mudslide,rain,large,urban,78.301945,42.683128,1,2016-08-16,2016-08-15,2016-08-13,2016-08-09,240,10
2016-08-09 19:22:00,5.0,landslide,downpour,small,above_road,76.932771,31.70779,1,2016-08-09,2016-08-08,2016-08-06,2016-08-02,241,10
2017-05-19 20:14:00,1.0,mudslide,rain,small,above_road,-118.145399,48.51199102,1,2017-05-19,2017-05-18,2017-05-16,2017-05-12,242,10
2017-06-21 18:51:00,5.0,rock_fall,rain,small,above_road,75.12206351,32.94818322,1,2017-06-21,2017-06-20,2017-06-18,2017-06-14,243,10
2017-01-03 14:34:00,5.0,rock_fall,rain,small,above_river,-156.0424592,20.66353189,1,2017-01-03,2017-01-02,2016-12-31,2016-12-27,244,10
2017-05-19 20:14:00,1.0,rock_fall,rain,medium,above_road,-108.1852766,43.51364004,1,2017-05-19,2017-05-18,2017-05-16,2017-05-12,245,10
2017-06-24 20:14:00,1.0,landslide,rain,small,above_road,-81.743517,36.29586263,1,2017-06-24,2017-06-23,2017-06-21,2017-06-17,246,10
2017-06-29 13:20:00,10.0,landslide,monsoon,medium,above_road,76.99790295,30.86642127,1,2017-06-29,2017-06-28,2017-06-26,2017-06-22,247,10
2017-06-28 13:10:00,10.0,landslide,downpour,small,above_river,105.1071076,8.828619884,1,2017-06-28,2017-06-27,2017-06-25,2017-06-21,248,10
2017-05-26 13:34:00,1.0,mudslide,flooding,small,above_river,-117.6696041,49.31947768,0,2017-05-26,2017-05-25,2017-05-23,2017-05-19,249,10
2017-06-28 13:10:00,5.0,landslide,downpour,medium,above_river,105.0509254,8.774707564,1,2017-06-28,2017-06-27,2017-06-25,2017-06-21,250,10
2017-06-30 17:15:00,25.0,landslide,flooding,medium,above_river,84.386742,28.301686,0,2017-06-30,2017-06-29,2017-06-27,2017-06-23,251,10
2017-05-23 20:14:00,5.0,landslide,continuous_rain,small,above_road,-82.65673522,37.46259713,1,2017-05-23,2017-05-22,2017-05-20,2017-05-16,252,10
2017-06-07 13:27:00,5.0,landslide,rain,medium,urban,76.80054202,30.94222039,1,2017-06-07,2017-06-06,2017-06-04,2017-05-31,253,10
2017-06-08 13:27:00,25.0,landslide,Unknown,small,natural_slope,74.23352995,33.35149269,0,2017-06-08,2017-06-07,2017-06-05,2017-06-01,254,10
2017-05-30 13:34:00,25.0,landslide,flooding,medium,urban,100.3934933,-0.899660812,0,2017-05-30,2017-05-29,2017-05-27,2017-05-23,255,10
2017-05-24 20:14:00,1.0,landslide,rain,small,urban,120.6312641,16.36626096,1,2017-05-24,2017-05-23,2017-05-21,2017-05-17,256,10
2016-02-14 07:53:00,5.0,landslide,Unknown,Unknown,above_road,-123.5552,44.624,0,2016-02-14,2016-02-13,2016-02-11,2016-02-07,257,10
2017-06-12 12:00:00,5.0,landslide,Unknown,large,above_road,-119.7486535,37.68040491,0,2017-06-12,2017-06-11,2017-06-09,2017-06-05,258,10
2017-06-13 18:48:00,10.0,landslide,downpour,medium,natural_slope,91.91261915,22.80452414,1,2017-06-13,2017-06-12,2017-06-10,2017-06-06,259,10
2017-06-13 18:48:00,25.0,landslide,downpour,large,natural_slope,91.97239273,22.44394492,1,2017-06-13,2017-06-12,2017-06-10,2017-06-06,260,10
2017-06-04 13:34:00,5.0,landslide,Unknown,medium,natural_slope,93.54235868,27.05909317,0,2017-06-04,2017-06-03,2017-06-01,2017-05-28,261,10
2017-06-27 13:10:00,5.0,landslide,continuous_rain,medium,above_road,83.86441477,28.28120123,1,2017-06-27,2017-06-26,2017-06-24,2017-06-20,262,10
2017-06-12 13:27:00,5.0,landslide,rain,small,above_road,74.85970453,12.89674168,1,2017-06-12,2017-06-11,2017-06-09,2017-06-05,263,10
2017-06-13 13:27:00,1.0,landslide,tropical_cyclone,small,above_road,114.2092721,22.25721598,1,2017-06-13,2017-06-12,2017-06-10,2017-06-06,264,10
2017-06-27 13:20:00,1.0,landslide,Unknown,small,above_road,-120.7220363,38.20150332,0,2017-06-27,2017-06-26,2017-06-24,2017-06-20,265,10
2017-05-30 13:34:00,10.0,riverbank_collapse,Unknown,medium,above_river,104.9913709,8.757672854,0,2017-05-30,2017-05-29,2017-05-27,2017-05-23,266,10
2017-05-25 18:48:00,5.0,landslide,rain,small,above_river,101.7707724,3.013135465,1,2017-05-25,2017-05-24,2017-05-22,2017-05-18,267,10
2017-06-30 13:20:00,1.0,landslide,rain,medium,above_road,74.93530189,33.01346369,1,2017-06-30,2017-06-29,2017-06-27,2017-06-23,268,10
2017-05-29 13:34:00,5.0,landslide,mining,medium,above_road,121.8676602,24.54070891,0,2017-05-29,2017-05-28,2017-05-26,2017-05-22,269,10
2014-10-25 23:32:00,5.0,landslide,Unknown,Unknown,above_road,-123.7784,44.6394,0,2014-10-25,2014-10-24,2014-10-22,2014-10-18,270,10
2017-06-21 18:51:00,1.0,landslide,rain,small,natural_slope,93.54136779,27.05880384,1,2017-06-21,2017-06-20,2017-06-18,2017-06-14,271,10
2017-05-26 16:59:00,5.0,landslide,continuous_rain,medium,urban,80.160486,6.586835,1,2017-05-26,2017-05-25,2017-05-23,2017-05-19,272,10
2017-05-19 20:14:00,1.0,rock_fall,Unknown,small,above_road,-112.9584172,37.2111985,0,2017-05-19,2017-05-18,2017-05-16,2017-05-12,273,10
2017-06-05 13:34:00,5.0,landslide,rain,small,above_road,-1.959208202,53.72832063,1,2017-06-05,2017-06-04,2017-06-02,2017-05-29,274,10
2017-06-19 13:10:00,5.0,mudslide,rain,large,above_road,-122.2792711,51.97686189,1,2017-06-19,2017-06-18,2017-06-16,2017-06-12,275,10
2017-06-05 13:27:00,50.0,landslide,rain,medium,natural_slope,160.1781839,-9.632058442,1,2017-06-05,2017-06-04,2017-06-02,2017-05-29,276,10
2017-06-20 13:15:00,1.0,rock_fall,Unknown,small,natural_slope,-61.03728637,13.94370273,0,2017-06-20,2017-06-19,2017-06-17,2017-06-13,277,10
2016-08-15 19:22:00,10.0,landslide,rain,small,above_road,111.145575,37.513392,1,2016-08-15,2016-08-14,2016-08-12,2016-08-08,278,10
2017-05-26 16:59:00,5.0,landslide,rain,small,urban,91.881892,25.907233,1,2017-05-26,2017-05-25,2017-05-23,2017-05-19,279,10
2017-05-18 13:15:00,50.0,landslide,rain,large,other,-74.19608968,18.52049393,1,2017-05-18,2017-05-17,2017-05-15,2017-05-11,280,10
2017-06-02 13:34:00,1.0,landslide,continuous_rain,medium,urban,94.11844319,25.67061161,1,2017-06-02,2017-06-01,2017-05-30,2017-05-26,281,10
2017-01-10 14:27:00,5.0,landslide,rain,large,urban,-65.46576609,-23.91300145,1,2017-01-10,2017-01-09,2017-01-07,2017-01-03,282,10
2017-06-14 13:27:00,25.0,landslide,earthquake,medium,natural_slope,-91.89697611,15.12277305,0,2017-06-14,2017-06-13,2017-06-11,2017-06-07,283,10
2017-06-26 13:20:00,5.0,landslide,downpour,large,above_road,93.15020652,24.32420539,1,2017-06-26,2017-06-25,2017-06-23,2017-06-19,284,10
2017-05-25 13:27:00,5.0,landslide,Unknown,medium,above_road,-121.5287745,36.01490705,0,2017-05-25,2017-05-24,2017-05-22,2017-05-18,285,10
2017-05-22 20:14:00,1.0,rock_fall,Unknown,small,above_road,-112.122531,46.938003,0,2017-05-22,2017-05-21,2017-05-19,2017-05-15,286,10
2017-06-10 13:20:00,5.0,landslide,Unknown,medium,below_road,-80.73380758,40.00611531,0,2017-06-10,2017-06-09,2017-06-07,2017-06-03,287,10
2017-05-21 20:14:00,1.0,landslide,flooding,small,above_coast,-119.4860961,50.19859431,0,2017-05-21,2017-05-20,2017-05-18,2017-05-14,288,10
2017-06-01 13:34:00,10.0,landslide,tropical_cyclone,medium,natural_slope,-96.40548584,16.08793756,1,2017-06-01,2017-05-31,2017-05-29,2017-05-25,289,10
2016-08-11 19:22:00,1.0,landslide,continuous_rain,medium,above_road,-5.672826814,56.87939325,1,2016-08-11,2016-08-10,2016-08-08,2016-08-04,290,10
2017-05-25 16:59:00,5.0,landslide,rain,medium,urban,80.60687667,6.093508095,1,2017-05-25,2017-05-24,2017-05-22,2017-05-18,291,10
2017-06-05 13:34:00,5.0,landslide,construction,medium,urban,76.89785918,8.558668245,0,2017-06-05,2017-06-04,2017-06-02,2017-05-29,292,10
2017-06-04 13:34:00,25.0,landslide,Unknown,large,above_road,73.86293399,34.56101506,0,2017-06-04,2017-06-03,2017-06-01,2017-05-28,293,10
2017-06-21 18:51:00,5.0,riverbank_collapse,construction,medium,above_river,85.70071225,21.556137,0,2017-06-21,2017-06-20,2017-06-18,2017-06-14,294,10
2017-05-29 13:34:00,5.0,landslide,mining,medium,above_road,121.8676602,24.54070891,0,2017-05-29,2017-05-28,2017-05-26,2017-05-22,295,10
2017-06-01 13:34:00,1.0,rock_fall,Unknown,small,above_road,-105.363267,38.49307909,0,2017-06-01,2017-05-31,2017-05-29,2017-05-25,296,10
2017-06-04 13:34:00,5.0,landslide,continuous_rain,medium,above_road,87.67107225,27.33861278,1,2017-06-04,2017-06-03,2017-06-01,2017-05-28,297,10
2017-06-12 13:27:00,5.0,landslide,rain,small,above_road,74.66018578,13.90074546,1,2017-06-12,2017-06-11,2017-06-09,2017-06-05,298,10
2017-06-12 13:27:00,50.0,mudslide,continuous_rain,medium,natural_slope,94.36416626,25.11956675,1,2017-06-12,2017-06-11,2017-06-09,2017-06-05,299,10
2017-06-27 13:10:00,5.0,mudslide,downpour,small,natural_slope,-119.3390619,46.24948002,1,2017-06-27,2017-06-26,2017-06-24,2017-06-20,300,10
2017-05-27 13:34:00,5.0,rock_fall,Unknown,small,above_road,-79.82932494,43.23493275,0,2017-05-27,2017-05-26,2017-05-24,2017-05-20,301,10
2017-05-17 13:15:00,10.0,landslide,rain,medium,Unknown,72.67711817,41.60140744,1,2017-05-17,2017-05-16,2017-05-14,2017-05-10,302,10
2017-01-18 14:27:00,1.0,landslide,snowfall_snowmelt,small,above_road,-122.7258149,45.51973384,0,2017-01-18,2017-01-17,2017-01-15,2017-01-11,303,10
2017-06-03 13:34:00,10.0,landslide,rain,medium,urban,91.82931979,24.19467451,1,2017-06-03,2017-06-02,2017-05-31,2017-05-27,304,10
2017-06-17 13:20:00,1.0,landslide,freeze_thaw,catastrophic,above_coast,-53.20874578,71.53659933,0,2017-06-17,2017-06-16,2017-06-14,2017-06-10,305,10
2017-06-13 18:48:00,10.0,landslide,downpour,large,natural_slope,92.15898865,22.65242372,1,2017-06-13,2017-06-12,2017-06-10,2017-06-06,306,10
2017-06-27 13:10:00,1.0,landslide,downpour,small,above_road,76.93732121,31.72415448,1,2017-06-27,2017-06-26,2017-06-24,2017-06-20,307,10
2017-05-21 20:14:00,5.0,mudslide,rain,small,above_road,-81.01035394,35.14803123,1,2017-05-21,2017-05-20,2017-05-18,2017-05-14,308,10
2017-06-25 13:10:00,50.0,riverbank_collapse,downpour,small,above_river,104.8707001,8.689622221,1,2017-06-25,2017-06-24,2017-06-22,2017-06-18,309,10
2017-06-04 13:34:00,5.0,landslide,continuous_rain,medium,above_road,87.67107225,27.33861278,1,2017-06-04,2017-06-03,2017-06-01,2017-05-28,310,10
2017-06-25 13:10:00,100.0,mudslide,continuous_rain,small,Unknown,114.4132965,29.04080591,1,2017-06-25,2017-06-24,2017-06-22,2017-06-18,311,10
2017-05-29 13:34:00,1.0,debris_flow,snowfall_snowmelt,large,natural_slope,7.61990403,46.28376389,0,2017-05-29,2017-05-28,2017-05-26,2017-05-22,312,10
2017-06-30 13:20:00,50.0,landslide,rain,medium,above_road,103.2768718,26.92110789,1,2017-06-30,2017-06-29,2017-06-27,2017-06-23,313,10
2017-07-01 15:17:00,1.0,landslide,continuous_rain,small,above_road,92.64204045,27.01145644,1,2017-07-01,2017-06-30,2017-06-28,2017-06-24,314,10
2017-06-28 13:10:00,5.0,landslide,Unknown,small,below_road,-79.96332756,40.3518191,0,2017-06-28,2017-06-27,2017-06-25,2017-06-21,315,10
2017-05-30 13:34:00,25.0,landslide,flooding,medium,urban,100.3934933,-0.899660812,0,2017-05-30,2017-05-29,2017-05-27,2017-05-23,316,10
2017-05-28 13:34:00,10.0,rock_fall,rain,medium,natural_slope,121.418086,24.59383609,1,2017-05-28,2017-05-27,2017-05-25,2017-05-21,317,10
2017-06-22 13:20:00,5.0,landslide,no_apparent_trigger,large,above_coast,0.117078316,50.76049237,0,2017-06-22,2017-06-21,2017-06-19,2017-06-15,318,10
2017-05-29 13:34:00,5.0,riverbank_collapse,Unknown,small,above_river,110.5208594,1.54384065,0,2017-05-29,2017-05-28,2017-05-26,2017-05-22,319,10
2017-05-19 20:14:00,5.0,mudslide,rain,small,above_road,11.737339,50.868738,1,2017-05-19,2017-05-18,2017-05-16,2017-05-12,320,10
2017-06-26 13:20:00,1.0,mudslide,downpour,large,natural_slope,67.81728309,39.52666359,1,2017-06-26,2017-06-25,2017-06-23,2017-06-19,321,10
2017-06-29 13:10:00,1.0,landslide,continuous_rain,small,above_road,74.16234114,15.68638494,1,2017-06-29,2017-06-28,2017-06-26,2017-06-22,322,10
2017-06-10 13:27:00,5.0,landslide,rain,small,retaining_wall,106.6185846,-6.714382566,1,2017-06-10,2017-06-09,2017-06-07,2017-06-03,323,10
2017-05-25 16:59:00,5.0,landslide,continuous_rain,medium,urban,80.23142734,6.50950401,1,2017-05-25,2017-05-24,2017-05-22,2017-05-18,324,10
2017-05-24 16:59:00,5.0,mudslide,rain,small,above_road,-83.50704109,35.72457989,1,2017-05-24,2017-05-23,2017-05-21,2017-05-17,325,10
2017-06-05 13:20:00,10.0,landslide,leaking_pipe,small,above_road,18.18030889,42.62244921,0,2017-06-05,2017-06-04,2017-06-02,2017-05-29,326,10
2016-08-30 14:32:00,1.0,landslide,downpour,medium,engineered_slope,101.677787,3.185783,1,2016-08-30,2016-08-29,2016-08-27,2016-08-23,327,10
2017-05-18 13:15:00,1.0,landslide,earthquake,small,natural_slope,-80.89111591,37.35718266,0,2017-05-18,2017-05-17,2017-05-15,2017-05-11,328,10
2017-05-18 20:14:00,10.0,landslide,rain,small,below_road,114.04228,4.193408,1,2017-05-18,2017-05-17,2017-05-15,2017-05-11,329,10
2017-06-18 13:15:00,10.0,landslide,rain,small,above_road,-109.4327121,44.76558796,1,2017-06-18,2017-06-17,2017-06-15,2017-06-11,330,10
2017-05-26 16:59:00,5.0,landslide,continuous_rain,medium,above_road,80.49138664,6.260792736,1,2017-05-26,2017-05-25,2017-05-23,2017-05-19,331,10
2017-05-26 13:34:00,5.0,landslide,rain,medium,above_road,88.59676956,27.54295099,1,2017-05-26,2017-05-25,2017-05-23,2017-05-19,332,10
2017-06-29 13:20:00,25.0,mudslide,rain,medium,natural_slope,73.51484236,34.78860948,1,2017-06-29,2017-06-28,2017-06-26,2017-06-22,333,10
2017-06-30 13:20:00,5.0,landslide,freeze_thaw,small,engineered_slope,25.29081852,54.68714771,0,2017-06-30,2017-06-29,2017-06-27,2017-06-23,334,10
2016-08-16 17:45:00,5.0,landslide,rain,very_large,natural_slope,12.132183,46.539613,1,2016-08-16,2016-08-15,2016-08-13,2016-08-09,335,10
2017-07-02 15:17:00,10.0,landslide,rain,small,above_road,78.06239076,32.23843313,1,2017-07-02,2017-07-01,2017-06-29,2017-06-25,336,10
