event_date,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,longitude,latitude,Landslide_date,start_date_30d,start_date_60d
2017-05-24 20:14:00,5km,landslide,continuous_rain,medium,above_road,123.2109112,9.309786719,2017-05-24,2017-04-24,2017-03-25
2017-05-28 13:34:00,10km,landslide,rain,medium,natural_slope,118.8014459,9.94928114,2017-05-28,2017-04-28,2017-03-29
2017-06-09 13:27:00,5km,mudslide,rain,small,above_road,-119.1365358,53.98572214,2017-06-09,2017-05-10,2017-04-10
2017-05-28 13:34:00,1km,landslide,Unknown,small,above_road,-122.5511059,47.25158303,2017-05-28,2017-04-28,2017-03-29
2017-06-03 13:20:00,50km,landslide,continuous_rain,medium,natural_slope,91.8949662,23.86469956,2017-06-03,2017-05-04,2017-04-04
2017-05-23 20:14:00,1km,mudslide,rain,medium,natural_slope,110.7318885,27.63630585,2017-05-23,2017-04-23,2017-03-24
2017-06-06 13:27:00,5km,landslide,rain,small,natural_slope,79.31958144,30.33597362,2017-06-06,2017-05-07,2017-04-07
2016-08-09 13:37:00,50km,landslide,flooding,large,natural_slope,82.2896,29.48,2016-08-09,2016-07-10,2016-06-10
2017-05-29 13:34:00,10km,rock_fall,Unknown,small,above_road,-82.46374308,37.54560113,2017-05-29,2017-04-29,2017-03-30
2016-08-16 12:40:00,5km,landslide,rain,medium,above_road,79.451264,29.350849,2016-08-16,2016-07-17,2016-06-17
2017-06-30 13:20:00,10km,landslide,downpour,small,above_road,103.0563058,26.74386788,2017-06-30,2017-05-31,2017-05-01
2017-06-11 13:27:00,5km,landslide,rain,medium,above_road,74.41606625,14.42827957,2017-06-11,2017-05-12,2017-04-12
2017-06-12 13:27:00,10km,landslide,rain,small,above_road,74.6246332,13.87803507,2017-06-12,2017-05-13,2017-04-13
2017-06-02 04:00:00,5km,landslide,Unknown,small,above_road,31.37246273,30.0283327,2017-06-02,2017-05-03,2017-04-03
2017-06-21 13:15:00,5km,landslide,Unknown,small,natural_slope,-113.9595385,46.29169767,2017-06-21,2017-05-22,2017-04-22
2017-06-05 13:34:00,10km,landslide,rain,medium,urban,88.2667225,26.9653186,2017-06-05,2017-05-06,2017-04-06
2017-06-21 13:15:00,1km,landslide,rain,small,natural_slope,74.93828041,33.01739981,2017-06-21,2017-05-22,2017-04-22
2017-06-18 13:15:00,5km,landslide,downpour,small,natural_slope,-80.35294788,44.51447151,2017-06-18,2017-05-19,2017-04-19
2016-10-31 14:24:00,5km,mudslide,leaking_pipe,small,above_road,30.280797,-29.542639,2016-10-31,2016-10-01,2016-09-01
2016-08-11 19:22:00,5km,landslide,flooding,small,above_road,-92.2696,44.451126,2016-08-11,2016-07-12,2016-06-12
2017-05-20 13:34:00,exact,landslide,rain,very_large,above_road,-121.4323838,35.86562803,2017-05-20,2017-04-20,2017-03-21
2016-01-23 14:31:00,exact,landslide,Unknown,Unknown,above_road,-122.877,45.9951,2016-01-23,2015-12-24,2015-11-24
2017-06-13 18:48:00,10km,landslide,downpour,large,natural_slope,92.15898865,22.65242372,2017-06-13,2017-05-14,2017-04-14
2016-08-16 12:40:00,exact,mudslide,rain,large,urban,78.301945,42.683128,2016-08-16,2016-07-17,2016-06-17
2016-08-09 19:22:00,5km,landslide,downpour,small,above_road,76.932771,31.70779,2016-08-09,2016-07-10,2016-06-10
2017-05-19 20:14:00,1km,mudslide,rain,small,above_road,-118.145399,48.51199102,2017-05-19,2017-04-19,2017-03-20
2017-06-21 18:51:00,5km,rock_fall,rain,small,above_road,75.12206351,32.94818322,2017-06-21,2017-05-22,2017-04-22
2017-01-03 14:34:00,5km,rock_fall,rain,small,above_river,-156.0424592,20.66353189,2017-01-03,2016-12-04,2016-11-04
2017-05-19 20:14:00,1km,rock_fall,rain,medium,above_road,-108.1852766,43.51364004,2017-05-19,2017-04-19,2017-03-20
2017-06-24 20:14:00,1km,landslide,rain,small,above_road,-81.743517,36.29586263,2017-06-24,2017-05-25,2017-04-25
2017-06-29 13:20:00,10km,landslide,monsoon,medium,above_road,76.99790295,30.86642127,2017-06-29,2017-05-30,2017-04-30
2017-06-28 13:10:00,10km,landslide,downpour,small,above_river,105.1071076,8.828619884,2017-06-28,2017-05-29,2017-04-29
2017-05-26 13:34:00,1km,mudslide,flooding,small,above_river,-117.6696041,49.31947768,2017-05-26,2017-04-26,2017-03-27
2017-06-28 13:10:00,5km,landslide,downpour,medium,above_river,105.0509254,8.774707564,2017-06-28,2017-05-29,2017-04-29
2017-06-30 17:15:00,25km,landslide,flooding,medium,above_river,84.386742,28.301686,2017-06-30,2017-05-31,2017-05-01
2017-05-23 20:14:00,5km,landslide,continuous_rain,small,above_road,-82.65673522,37.46259713,2017-05-23,2017-04-23,2017-03-24
2017-06-07 13:27:00,5km,landslide,rain,medium,urban,76.80054202,30.94222039,2017-06-07,2017-05-08,2017-04-08
2017-06-08 13:27:00,25km,landslide,Unknown,small,natural_slope,74.23352995,33.35149269,2017-06-08,2017-05-09,2017-04-09
2017-05-30 13:34:00,25km,landslide,flooding,medium,urban,100.3934933,-0.899660812,2017-05-30,2017-04-30,2017-03-31
2017-05-24 20:14:00,1km,landslide,rain,small,urban,120.6312641,16.36626096,2017-05-24,2017-04-24,2017-03-25
2016-02-14 07:53:00,exact,landslide,Unknown,Unknown,above_road,-123.5552,44.624,2016-02-14,2016-01-15,2015-12-16
2017-06-12 12:00:00,exact,landslide,Unknown,large,above_road,-119.7486535,37.68040491,2017-06-12,2017-05-13,2017-04-13
2017-06-13 18:48:00,10km,landslide,downpour,medium,natural_slope,91.91261915,22.80452414,2017-06-13,2017-05-14,2017-04-14
2017-06-13 18:48:00,25km,landslide,downpour,large,natural_slope,91.97239273,22.44394492,2017-06-13,2017-05-14,2017-04-14
2017-06-04 13:34:00,5km,landslide,Unknown,medium,natural_slope,93.54235868,27.05909317,2017-06-04,2017-05-05,2017-04-05
2017-06-27 13:10:00,5km,landslide,continuous_rain,medium,above_road,83.86441477,28.28120123,2017-06-27,2017-05-28,2017-04-28
2017-06-12 13:27:00,5km,landslide,rain,small,above_road,74.85970453,12.89674168,2017-06-12,2017-05-13,2017-04-13
2017-06-13 13:27:00,1km,landslide,tropical_cyclone,small,above_road,114.2092721,22.25721598,2017-06-13,2017-05-14,2017-04-14
2017-06-27 13:20:00,1km,landslide,Unknown,small,above_road,-120.7220363,38.20150332,2017-06-27,2017-05-28,2017-04-28
2017-05-30 13:34:00,10km,riverbank_collapse,Unknown,medium,above_river,104.9913709,8.757672854,2017-05-30,2017-04-30,2017-03-31
2017-05-25 18:48:00,5km,landslide,rain,small,above_river,101.7707724,3.013135465,2017-05-25,2017-04-25,2017-03-26
2017-06-30 13:20:00,1km,landslide,rain,medium,above_road,74.93530189,33.01346369,2017-06-30,2017-05-31,2017-05-01
2017-05-29 13:34:00,5km,landslide,mining,medium,above_road,121.8676602,24.54070891,2017-05-29,2017-04-29,2017-03-30
2014-10-25 23:32:00,exact,landslide,Unknown,Unknown,above_road,-123.7784,44.6394,2014-10-25,2014-09-25,2014-08-26
2017-06-21 18:51:00,1km,landslide,rain,small,natural_slope,93.54136779,27.05880384,2017-06-21,2017-05-22,2017-04-22
2017-05-26 16:59:00,5km,landslide,continuous_rain,medium,urban,80.160486,6.586835,2017-05-26,2017-04-26,2017-03-27
2017-05-19 20:14:00,1km,rock_fall,Unknown,small,above_road,-112.9584172,37.2111985,2017-05-19,2017-04-19,2017-03-20
2017-06-05 13:34:00,5km,landslide,rain,small,above_road,-1.959208202,53.72832063,2017-06-05,2017-05-06,2017-04-06
2017-06-19 13:10:00,exact,mudslide,rain,large,above_road,-122.2792711,51.97686189,2017-06-19,2017-05-20,2017-04-20
2017-06-05 13:27:00,50km,landslide,rain,medium,natural_slope,160.1781839,-9.632058442,2017-06-05,2017-05-06,2017-04-06
2017-06-20 13:15:00,1km,rock_fall,Unknown,small,natural_slope,-61.03728637,13.94370273,2017-06-20,2017-05-21,2017-04-21
2016-08-15 19:22:00,10km,landslide,rain,small,above_road,111.145575,37.513392,2016-08-15,2016-07-16,2016-06-16
2017-05-26 16:59:00,exact,landslide,rain,small,urban,91.881892,25.907233,2017-05-26,2017-04-26,2017-03-27
2017-05-18 13:15:00,50km,landslide,rain,large,other,-74.19608968,18.52049393,2017-05-18,2017-04-18,2017-03-19
2017-06-02 13:34:00,1km,landslide,continuous_rain,medium,urban,94.11844319,25.67061161,2017-06-02,2017-05-03,2017-04-03
2017-01-10 14:27:00,exact,landslide,rain,large,urban,-65.46576609,-23.91300145,2017-01-10,2016-12-11,2016-11-11
2017-06-14 13:27:00,25km,landslide,earthquake,medium,natural_slope,-91.89697611,15.12277305,2017-06-14,2017-05-15,2017-04-15
2017-06-26 13:20:00,5km,landslide,downpour,large,above_road,93.15020652,24.32420539,2017-06-26,2017-05-27,2017-04-27
2017-05-25 13:27:00,exact,landslide,Unknown,medium,above_road,-121.5287745,36.01490705,2017-05-25,2017-04-25,2017-03-26
2017-05-22 20:14:00,1km,rock_fall,Unknown,small,above_road,-112.122531,46.938003,2017-05-22,2017-04-22,2017-03-23
2017-06-10 13:20:00,exact,landslide,Unknown,medium,below_road,-80.73380758,40.00611531,2017-06-10,2017-05-11,2017-04-11
2017-05-21 20:14:00,1km,landslide,flooding,small,above_coast,-119.4860961,50.19859431,2017-05-21,2017-04-21,2017-03-22
2017-06-01 13:34:00,10km,landslide,tropical_cyclone,medium,natural_slope,-96.40548584,16.08793756,2017-06-01,2017-05-02,2017-04-02
2016-08-11 19:22:00,1km,landslide,continuous_rain,medium,above_road,-5.672826814,56.87939325,2016-08-11,2016-07-12,2016-06-12
2017-05-25 16:59:00,5km,landslide,rain,medium,urban,80.60687667,6.093508095,2017-05-25,2017-04-25,2017-03-26
2017-06-05 13:34:00,5km,landslide,construction,medium,urban,76.89785918,8.558668245,2017-06-05,2017-05-06,2017-04-06
2017-06-04 13:34:00,25km,landslide,Unknown,large,above_road,73.86293399,34.56101506,2017-06-04,2017-05-05,2017-04-05
2017-06-21 18:51:00,5km,riverbank_collapse,construction,medium,above_river,85.70071225,21.556137,2017-06-21,2017-05-22,2017-04-22
2017-05-29 13:34:00,5km,landslide,mining,medium,above_road,121.8676602,24.54070891,2017-05-29,2017-04-29,2017-03-30
2017-06-01 13:34:00,1km,rock_fall,Unknown,small,above_road,-105.363267,38.49307909,2017-06-01,2017-05-02,2017-04-02
2017-06-04 13:34:00,exact,landslide,continuous_rain,medium,above_road,87.67107225,27.33861278,2017-06-04,2017-05-05,2017-04-05
2017-06-12 13:27:00,5km,landslide,rain,small,above_road,74.66018578,13.90074546,2017-06-12,2017-05-13,2017-04-13
2017-06-12 13:27:00,50km,mudslide,continuous_rain,medium,natural_slope,94.36416626,25.11956675,2017-06-12,2017-05-13,2017-04-13
2017-06-27 13:10:00,exact,mudslide,downpour,small,natural_slope,-119.3390619,46.24948002,2017-06-27,2017-05-28,2017-04-28
2017-05-27 13:34:00,exact,rock_fall,Unknown,small,above_road,-79.82932494,43.23493275,2017-05-27,2017-04-27,2017-03-28
2017-05-17 13:15:00,10km,landslide,rain,medium,Unknown,72.67711817,41.60140744,2017-05-17,2017-04-17,2017-03-18
2017-01-18 14:27:00,1km,landslide,snowfall_snowmelt,small,above_road,-122.7258149,45.51973384,2017-01-18,2016-12-19,2016-11-19
2017-06-03 13:34:00,10km,landslide,rain,medium,urban,91.82931979,24.19467451,2017-06-03,2017-05-04,2017-04-04
2017-06-17 13:20:00,1km,landslide,freeze_thaw,catastrophic,above_coast,-53.20874578,71.53659933,2017-06-17,2017-05-18,2017-04-18
2017-06-13 18:48:00,10km,landslide,downpour,large,natural_slope,92.15898865,22.65242372,2017-06-13,2017-05-14,2017-04-14
2017-06-27 13:10:00,1km,landslide,downpour,small,above_road,76.93732121,31.72415448,2017-06-27,2017-05-28,2017-04-28
2017-05-21 20:14:00,exact,mudslide,rain,small,above_road,-81.01035394,35.14803123,2017-05-21,2017-04-21,2017-03-22
2017-06-25 13:10:00,50km,riverbank_collapse,downpour,small,above_river,104.8707001,8.689622221,2017-06-25,2017-05-26,2017-04-26
2017-06-04 13:34:00,exact,landslide,continuous_rain,medium,above_road,87.67107225,27.33861278,2017-06-04,2017-05-05,2017-04-05
2017-06-25 13:10:00,100km,mudslide,continuous_rain,small,Unknown,114.4132965,29.04080591,2017-06-25,2017-05-26,2017-04-26
2017-05-29 13:34:00,1km,debris_flow,snowfall_snowmelt,large,natural_slope,7.61990403,46.28376389,2017-05-29,2017-04-29,2017-03-30
2017-06-30 13:20:00,50km,landslide,rain,medium,above_road,103.2768718,26.92110789,2017-06-30,2017-05-31,2017-05-01
2017-07-01 15:17:00,1km,landslide,continuous_rain,small,above_road,92.64204045,27.01145644,2017-07-01,2017-06-01,2017-05-02
2017-06-28 13:10:00,exact,landslide,Unknown,small,below_road,-79.96332756,40.3518191,2017-06-28,2017-05-29,2017-04-29
2017-05-30 13:34:00,25km,landslide,flooding,medium,urban,100.3934933,-0.899660812,2017-05-30,2017-04-30,2017-03-31
2017-05-28 13:34:00,10km,rock_fall,rain,medium,natural_slope,121.418086,24.59383609,2017-05-28,2017-04-28,2017-03-29
2017-06-22 13:20:00,,landslide,no_apparent_trigger,large,above_coast,0.117078316,50.76049237,2017-06-22,2017-05-23,2017-04-23
2017-05-29 13:34:00,5km,riverbank_collapse,Unknown,small,above_river,110.5208594,1.54384065,2017-05-29,2017-04-29,2017-03-30
2017-05-19 20:14:00,5km,mudslide,rain,small,above_road,11.737339,50.868738,2017-05-19,2017-04-19,2017-03-20
2017-06-26 13:20:00,1km,mudslide,downpour,large,natural_slope,67.81728309,39.52666359,2017-06-26,2017-05-27,2017-04-27
2017-06-29 13:10:00,1km,landslide,continuous_rain,small,above_road,74.16234114,15.68638494,2017-06-29,2017-05-30,2017-04-30
2017-06-10 13:27:00,5km,landslide,rain,small,retaining_wall,106.6185846,-6.714382566,2017-06-10,2017-05-11,2017-04-11
2017-05-25 16:59:00,5km,landslide,continuous_rain,medium,urban,80.23142734,6.50950401,2017-05-25,2017-04-25,2017-03-26
2017-05-24 16:59:00,exact,mudslide,rain,small,above_road,-83.50704109,35.72457989,2017-05-24,2017-04-24,2017-03-25
2017-06-05 13:20:00,10km,landslide,leaking_pipe,small,above_road,18.18030889,42.62244921,2017-06-05,2017-05-06,2017-04-06
2016-08-30 14:32:00,1km,landslide,downpour,medium,engineered_slope,101.677787,3.185783,2016-08-30,2016-07-31,2016-07-01
2017-05-18 13:15:00,1km,landslide,earthquake,small,natural_slope,-80.89111591,37.35718266,2017-05-18,2017-04-18,2017-03-19
2017-05-18 20:14:00,10km,landslide,rain,small,below_road,114.04228,4.193408,2017-05-18,2017-04-18,2017-03-19
2017-06-18 13:15:00,10km,landslide,rain,small,above_road,-109.4327121,44.76558796,2017-06-18,2017-05-19,2017-04-19
2017-05-26 16:59:00,5km,landslide,continuous_rain,medium,above_road,80.49138664,6.260792736,2017-05-26,2017-04-26,2017-03-27
2017-05-26 13:34:00,5km,landslide,rain,medium,above_road,88.59676956,27.54295099,2017-05-26,2017-04-26,2017-03-27
2017-06-29 13:20:00,25km,mudslide,rain,medium,natural_slope,73.51484236,34.78860948,2017-06-29,2017-05-30,2017-04-30
2017-06-30 13:20:00,exact,landslide,freeze_thaw,small,engineered_slope,25.29081852,54.68714771,2017-06-30,2017-05-31,2017-05-01
2016-08-16 17:45:00,5km,landslide,rain,very_large,natural_slope,12.132183,46.539613,2016-08-16,2016-07-17,2016-06-17
2017-07-02 15:17:00,10km,landslide,rain,small,above_road,78.06239076,32.23843313,2017-07-02,2017-06-02,2017-05-03
2017-07-01 15:17:00,10km,landslide,rain,medium,natural_slope,83.00633062,28.27909521,2017-07-01,2017-06-01,2017-05-02
2016-08-24 17:45:00,10km,landslide,rain,medium,natural_slope,103.8448574,22.33644964,2016-08-24,2016-07-25,2016-06-25
2016-08-29 14:32:00,exact,landslide,rain,small,above_road,73.022276,19.170539,2016-08-29,2016-07-30,2016-06-30
2016-08-25 18:59:00,25km,mudslide,rain,small,natural_slope,94.104931,25.660517,2016-08-25,2016-07-26,2016-06-26
2017-06-30 13:20:00,25km,landslide,rain,small,above_road,84.43754872,27.8077847,2017-06-30,2017-05-31,2017-05-01
2013-08-25 06:08:00,exact,landslide,Unknown,Unknown,above_road,-120.1971,45.4563,2013-08-25,2013-07-26,2013-06-26
2016-08-24 17:45:00,1km,landslide,Unknown,medium,natural_slope,74.948082,33.029977,2016-08-24,2016-07-25,2016-06-25
2016-08-28 14:32:00,1km,landslide,rain,small,urban,-61.521836,10.679445,2016-08-28,2016-07-29,2016-06-29
2016-08-22 17:45:00,1km,landslide,downpour,small,urban,100.31801,5.39558,2016-08-22,2016-07-23,2016-06-23
2017-06-30 15:17:00,exact,landslide,downpour,small,natural_slope,84.00622259,28.21676766,2017-06-30,2017-05-31,2017-05-01
2017-06-28 13:20:00,250km,mudslide,rain,medium,above_road,68.54795417,39.39506856,2017-06-28,2017-05-29,2017-04-29
2017-06-30 15:17:00,1km,landslide,downpour,small,above_road,93.9310888,25.06657276,2017-06-30,2017-05-31,2017-05-01
2016-10-29 13:20:00,1km,landslide,downpour,medium,above_road,100.2633923,5.396168592,2016-10-29,2016-09-29,2016-08-30
2016-08-31 14:32:00,5km,landslide,rain,small,Unknown,85.219709,27.503555,2016-08-31,2016-08-01,2016-07-02
2017-06-30 13:20:00,25km,landslide,downpour,small,Unknown,129.7143555,33.79383585,2017-06-30,2017-05-31,2017-05-01
2017-06-26 13:10:00,1km,mudslide,rain,small,above_road,-117.5532998,47.80539609,2017-06-26,2017-05-27,2017-04-27
2016-08-31 14:32:00,25km,landslide,Unknown,medium,above_road,51.250434,36.279188,2016-08-31,2016-08-01,2016-07-02
2017-06-29 13:20:00,exact,landslide,downpour,very_large,above_coast,-2.758021539,50.70838436,2017-06-29,2017-05-30,2017-04-30
2016-08-25 18:59:00,5km,landslide,rain,small,above_road,174.57834,-36.933713,2016-08-25,2016-07-26,2016-06-26
2016-08-21 17:45:00,exact,landslide,rain,small,natural_slope,78.401303,31.45206,2016-08-21,2016-07-22,2016-06-22
2017-06-27 13:20:00,25km,landslide,continuous_rain,medium,above_river,105.4547324,9.237362549,2017-06-27,2017-05-28,2017-04-28
2017-07-03 15:17:00,100km,landslide,Unknown,medium,above_road,77.52161234,32.30628994,2017-07-03,2017-06-03,2017-05-04
2017-05-26 15:17:00,25km,landslide,monsoon,large,Unknown,80.38461313,6.702272807,2017-05-26,2017-04-26,2017-03-27
2017-07-01 15:17:00,5km,landslide,continuous_rain,medium,natural_slope,83.65247597,28.06986667,2017-07-01,2017-06-01,2017-05-02
2016-09-01 14:32:00,50km,landslide,flooding,large,natural_slope,92.821182,24.768609,2016-09-01,2016-08-02,2016-07-03
2016-08-31 14:32:00,exact,landslide,rain,large,natural_slope,86.191717,28.007828,2016-08-31,2016-08-01,2016-07-02
2017-07-02 15:17:00,1km,landslide,continuous_rain,small,above_river,83.95706865,28.27254506,2017-07-02,2017-06-02,2017-05-03
2016-03-15 08:06:00,exact,landslide,Unknown,Unknown,above_road,-122.6993,45.5159,2016-03-15,2016-02-14,2016-01-15
2017-07-01 15:17:00,exact,landslide,downpour,medium,below_road,93.65975252,27.10647226,2017-07-01,2017-06-01,2017-05-02
2017-07-03 15:17:00,1km,landslide,rain,medium,above_road,74.41035052,14.52203442,2017-07-03,2017-06-03,2017-05-04
2016-08-23 17:45:00,10km,landslide,flooding,medium,mine,103.993894,22.039752,2016-08-23,2016-07-24,2016-06-24
2017-07-01 15:17:00,5km,landslide,continuous_rain,medium,natural_slope,93.60815652,27.08168565,2017-07-01,2017-06-01,2017-05-02
2017-06-29 13:20:00,5km,landslide,rain,medium,above_road,75.80813836,33.18477201,2017-06-29,2017-05-30,2017-04-30
2016-08-28 14:32:00,1km,landslide,rain,small,above_road,78.681379,30.922325,2016-08-28,2016-07-29,2016-06-29
2017-06-30 13:20:00,1km,landslide,downpour,small,above_road,75.29750088,33.08146902,2017-06-30,2017-05-31,2017-05-01
2017-06-30 13:20:00,1km,rock_fall,downpour,medium,above_road,6.807628202,44.32688636,2017-06-30,2017-05-31,2017-05-01
2017-06-30 19:37:00,1km,landslide,Unknown,small,natural_slope,100.331416,6.190195,2017-06-30,2017-05-31,2017-05-01
2017-06-29 13:20:00,25km,mudslide,downpour,small,above_river,76.95661041,43.09367409,2017-06-29,2017-05-30,2017-04-30
2016-08-25 18:59:00,5km,landslide,Unknown,small,above_coast,0.389642,49.773429,2016-08-25,2016-07-26,2016-06-26
2016-08-21 17:45:00,exact,landslide,downpour,small,urban,100.309601,5.456131,2016-08-21,2016-07-22,2016-06-22
2017-07-02 15:17:00,5km,landslide,rain,small,above_road,78.0685005,32.26186432,2017-07-02,2017-06-02,2017-05-03
2017-07-02 15:17:00,5km,landslide,rain,small,above_road,78.06616409,32.24637329,2017-07-02,2017-06-02,2017-05-03
2017-06-30 15:17:00,25km,landslide,continuous_rain,medium,natural_slope,87.50256183,27.18732399,2017-06-30,2017-05-31,2017-05-01
2017-05-18 13:15:00,1km,landslide,rain,small,above_road,-122.2381187,47.96243163,2017-05-18,2017-04-18,2017-03-19
2017-06-15 13:15:00,5km,rock_fall,Unknown,small,above_road,-109.5739143,44.83733551,2017-06-15,2017-05-16,2017-04-16
2017-05-24 20:14:00,25km,mudslide,rain,small,above_road,93.50995626,27.769793,2017-05-24,2017-04-24,2017-03-25
2017-06-20 13:15:00,5km,landslide,rain,medium,natural_slope,-91.43664048,15.64525862,2017-06-20,2017-05-21,2017-04-21
2017-05-01 13:34:00,5km,landslide,Unknown,small,below_road,-79.91459431,40.22230273,2017-05-01,2017-04-01,2017-03-02
2017-06-01 13:34:00,5km,landslide,tropical_cyclone,medium,above_road,92.71505961,23.73941422,2017-06-01,2017-05-02,2017-04-02
2016-08-15 19:22:00,5km,landslide,rain,small,above_road,81.811777,29.132062,2016-08-15,2016-07-16,2016-06-16
2017-05-26 15:17:00,1km,landslide,continuous_rain,large,natural_slope,80.18135876,6.518587251,2017-05-26,2017-04-26,2017-03-27
2017-07-02 15:17:00,25km,landslide,continuous_rain,small,above_river,83.97447829,28.24831087,2017-07-02,2017-06-02,2017-05-03
2016-08-29 14:32:00,exact,landslide,rain,medium,above_road,78.936314,30.995694,2016-08-29,2016-07-30,2016-06-30
2017-06-30 15:17:00,1km,landslide,downpour,medium,natural_slope,93.61899644,27.04768643,2017-06-30,2017-05-31,2017-05-01
2016-09-02 18:04:00,25km,landslide,rain,medium,above_road,84.469745,27.767046,2016-09-02,2016-08-03,2016-07-04
2017-07-01 14:33:00,1km,landslide,rain,small,below_road,94.20340026,24.95178179,2017-07-01,2017-06-01,2017-05-02
